geneNames	GSM44908	GSM44909	GSM44910	GSM44911	GSM44912	GSM44913	GSM44938	GSM44939	GSM44940	GSM44941	GSM44942	GSM44943	GSM44944
NDUFS4	1595.743749	1386.642977	1687.729073	1507.727024	1323.649505	1603.795921	2596.815907	1882.299862	1634.798658	2924.628448	2111.233003	2138.434281	2006.965459
NDUFS5	2115.287471	1348.387842	1588.337814	2109.233327	1764.041067	1534.582486	1672.333603	1974.557933	1626.607631	1079.454514	2019.907054	1640.543721	1985.840454
NDUFS6	1187.506473	1081.574249	1154.352753	983.7971078	724.0174516	1064.605844	1138.925147	1026.623531	1123.488789	1167.150792	1186.422041	1226.206987	1133.191265
NDUFS7	1207.704887	1228.012391	1633.068792	937.4230891	1085.715953	1640.252332	911.7091198	867.2161276	1011.935574	758.5102011	897.89278	929.5668007	956.0824908
NDUFV1	1572.00825	1428.564456	1529.508758	1481.593267	1097.197572	1435.005055	1534.875604	1371.047868	1520.418455	1454.470333	1268.418319	1482.549969	1500.033716
NDUFV2	614.984193213	567.9985265375	551.1680973885	445.6723251425	441.632180407	648.4006863125	903.0216169245	905.8083150625	816.0125205845	935.928209418	1192.233998192	886.2973425505	1002.4073936395
NEB	124.5001102	59.33373326	41.80865132	107.3664359	95.36739531	68.52387454	64.06234914	29.2313659	45.49473329	7.29304338	96.24109304	42.63836792	37.33461614
NEBL	32.2923381055	25.24723905775	30.365844828	43.43060053975	28.0645501515	26.39398356875	28.529988204	20.32164856175	35.19130952225	47.0663196455	18.4420693015	45.4150218395	28.476302643
NECAB2	51.53707188	26.40311775	78.2685059	30.58889305	42.65625802	45.77462308	116.9438273	32.5815268	144.4551835	67.48076305	114.5464125	48.45766913	30.92729755
NECAB3	438.86118085	428.2528631	380.54061245	445.91308285	391.7976107	356.4745322	220.57357838	231.03161763	187.31660047	195.324936605	255.860067	305.458342005	228.41252058
NECAP1	404.961804	377.1248512	347.5228165	251.3617968	356.0175099	386.2853659	307.2668302	273.8207318	314.9774248	299.6815329	298.1950364	302.0549096	382.349631
NEDD4	232.4135871	169.9769398	232.8342932	194.4159152	199.8447453	249.90861	186.2010372	168.4732556	167.2162461	119.7015155	155.4506438	96.20290936	183.3496598
NEDD4L	94.38995021	122.5931914	100.0408808	115.0808489	25.01762692	44.79057069	124.7922986	70.31731785	108.0061658	36.29290977	85.80272854	71.20929833	64.34470782
NEDD8	2267.880425	2312.796567	2738.446429	2435.836991	2133.765421	2829.56441	2877.669922	3392.45991	2500.301653	2707.173649	3432.953593	2697.24835	3572.86663
NEDD9	227.5776893	246.5006471	191.545471	245.5511113	201.4377773	202.7712733	224.5517852	117.5747757	194.737625	260.8868115	410.6840114	323.3075235	320.8618844
NEFH	17.63409559	19.32729309	117.4278465	14.16567108	6.103949787	9.208351056	76.83284788	39.2618706	50.67494833	32.92162599	4.802553987	70.48767085	101.3423235
NEFL	26.610348879	29.685905145	37.065265175	42.732020955	52.45414258	25.66924682	6.825806004	4.4010360655	29.46759951	5.3132794255	1137.04170659	12.8893622255	14.058414493
NEFM	66.44923731	39.93011319	157.74343889	128.42271396	98.700635785	63.99309159	41.034533415	28.033066465	39.640070625	17.3717623295	1390.12088285	35.571009343	18.7337088
NEK1	129.37404759	65.451151289	141.64306904	136.19467238	138.700158345	90.18584379	120.434976415	144.064351375	106.4602352	94.54253449	69.405775235	116.083430085	56.678742544
NEK2	39.01233814	23.74618165	35.90596528	10.11181095	52.20294924	54.10321652	32.07347611	7.257834389	31.83927835	29.75704285	21.90629349	2.984111912	28.56225171
NEK3	9.835380385	21.70826656	59.35851768	34.647846	21.21163548	4.331775063	9.504300686	46.56238111	25.91275475	53.60392759	61.22312061	48.74978378	33.62187675
NEK4	166.7821455	97.02467523	145.2185049	94.61224702	92.98106549	101.2999446	108.0050283	131.1360603	135.8090155	116.1668362	60.43721419	110.0500137	89.3243298
NEK7	2440.498892	2041.836556	2404.604672	3493.165	3130.926142	3716.538307	2419.453691	4207.915939	2722.09972	3668.311602	4145.852891	1943.005589	4304.842652
NEK9	1158.269386	1468.99545	1703.723157	1057.203845	1020.30394	1380.517758	536.9996506	910.1669705	939.7460206	947.1415719	624.4331756	560.7708212	515.0558934
NELFB	3016.31678	2513.766565	2458.290415	3696.550687	3454.084403	2835.432718	1492.176168	1259.978434	1353.130108	1314.568584	1666.398064	1634.27942	1398.14544
NELL1	54.57393313	49.11910872	10.20118785	67.871495	92.30918378	62.65444689	36.99760297	3.108490443	17.8739848	6.161007591	8.374580249	25.62580893	19.05795342
NELL2	53.48678862	60.83571087	104.7431019	106.186358	18.70539366	61.3022168	20.79217959	26.50713313	5.641545056	44.57868215	28.76012435	9.103782623	20.15611793
NEMF	216.58253317	159.71093022	184.01977335	213.462962465	213.345009	200.17292114	89.218633845	53.34259714	50.137593185	66.705240925	73.7125801	33.47458894	74.24436612
NENF	186.72865187	148.356543735	190.58013806	134.301583595	180.935627365	110.039911095	128.92165521	60.0154084	67.43502551	69.295528445	104.567629559	91.708656155	75.2888053
NEO1	455.4848798	336.1225974	400.7048559	352.9401688	214.1634158	366.7219229	322.8585254	357.6480608	406.1665322	284.7040621	448.4336523	412.5432528	269.8444602
NET1	17.91834788	15.83432609	3.012524254	8.982718358	4.994880925	13.16903023	31.44899155	16.6629077	33.7566962	11.71279323	4.156317433	14.07193057	5.420468527
NEU1	274.7026106	425.3886913	235.4945629	301.2967118	293.6404895	269.9952142	277.3514746	242.3713039	358.2965647	240.883461	236.4978082	314.3856288	256.7421699
NEU3	11.89207617	9.367534948	4.064570078	13.84013993	10.46739444	6.66116959	7.643164678	4.191219077	7.378412559	4.392059586	6.594640583	10.42138231	18.68007987
NEURL1	332.4209213	307.9542765	311.7194753	356.536571	353.5300078	289.6901464	136.4108372	153.608511	235.6256233	137.8464105	164.3130859	191.8583748	167.1235299
NEUROD1	17.93652045	6.678982972	4.785165144	10.00465434	10.48034954	4.767082429	53.93422916	3.261409747	38.34447782	31.78886168	20.9508775	29.50913807	19.41161857
NEUROD2	367.7686407	165.645633	202.3285458	316.4165388	267.2357446	214.2494563	70.83156536	64.31326947	49.83427061	73.20891001	88.47084369	67.36426996	85.23087188
NEUROG3	17.5972901	13.19283337	22.44043533	12.58846943	19.05785772	22.58905783	10.1914285	6.032129992	20.54646139	6.527533961	13.38543584	11.04794422	10.71075308
NF1	4.306283881	3.814792935	10.74275806	4.593735886	5.825940921	2.924798411	24.93240912	11.84405202	9.394971961	1.437212993	2.367961201	1.434441814	19.17743039
NF2	706.33378155	547.38293105	460.97310565	834.4996489	762.43104495	693.81814025	721.3053088	627.2589074	538.7055742	469.81777035	563.5807022	538.2662673	525.59615015
NFASC	140.983010376667	514.485057593333	560.931393156667	36.23216621	64.3444575066667	129.898202193333	130.904307626667	390.69053037	469.4391215	410.510032126667	132.986054503333	550.015233566667	503.01348287
NFAT5	71.0157715033333	51.31701459	118.575009313333	91.1208568566667	103.98505613	90.5027063266667	51.72933692	48.9434928366667	35.92178606	44.8395545153333	53.5076384266667	62.0621918633333	43.9060905196667
NFATC1	30.7194703	66.92795624	45.623291355	38.851746685	30.145253965	66.17415711	24.46626943	68.389811725	77.901653165	66.67025113	13.10158712	40.533022165	49.1996658
NFATC2IP	340.0427236	323.87401525	334.59950035	290.6901399	290.74203385	244.730060915	205.8591243	229.3538948	311.26022945	347.08108775	280.916288	290.35933775	307.05316235
NFATC3	235.49171309	199.7672931	203.76997734	214.347960936667	258.425768033333	224.914627106667	279.044953466667	254.6306724	242.701754266667	283.254300366667	231.1722472	266.139379333333	206.319155666667
NFATC4	264.350342295	283.099414245	319.4982341675	286.4637073975	366.7622748225	224.5467893425	173.471479195	184.63501073	243.265622885	122.4857655675	193.5613427075	202.11725387	147.0211117725
NFE2	11.00913018	15.46722719	20.71243014	18.4144431	13.96844387	11.16317223	3.41948333	40.60698196	8.816130259	8.016230831	10.63955758	8.284596625	5.813407668
NFE2L1	2057.265183	3367.989066	2137.883573	2977.237732	2414.462358	2477.990145	3136.98895	3185.637609	2861.515691	2506.634476	2543.486389	3378.788727	2729.706358
NFE2L2	1812.301038	1759.748966	1892.700105	1624.667777	1552.594405	1209.232753	3260.293336	2843.172855	3332.801554	3389.161039	1678.536389	3216.69911	2070.691638
NFE2L3	50.54327205	25.69776266	15.43275669	5.317228905	13.43410094	20.486933	28.53333108	30.11793597	2.886575727	30.652392	10.64422248	8.382722817	24.19835527
NFIA	191.61962	192.7658177	189.6809188	18.44789166	72.69549709	109.4602991	152.1145665	139.2937022	134.540083	164.7590206	72.13084731	139.4263995	85.60696481
NFIB	187.188911084	224.835734206	186.925367664	149.392650788	235.789064352	198.522340268	188.138220028	134.148465891	184.855973618	243.821426539	64.017634552	204.3959788866	179.490560152
NFIC	270.92788795	194.65258195	181.991312145	182.37915535	187.12048041	184.44056655	332.37172495	254.9403305	397.0312084	297.2159223	218.7484158	277.07228345	333.06574815
NFIL3	517.9908697	557.3323586	756.0084632	610.2065829	805.4610119	716.0517233	353.9643987	347.1234183	408.1028178	377.9432995	557.6198096	415.7061322	312.8672936
NFIX	422.553571306667	382.347230933333	382.6284226	241.780569576667	201.84918713	175.452814066667	217.258441233333	122.553131833333	235.805713866667	203.763397933333	118.248721293333	203.593667666667	188.9735349
NFKB1	919.500031633333	1292.3415133	1264.88365686667	1147.58507566667	849.299530533333	867.722810433333	829.5942351	750.355816533333	895.347453666667	892.717320733333	863.6773699	863.617057666667	846.5035014
NFKB2	133.948932282	187.250183792	80.290724548	110.081184402	104.736786736	89.63005847	175.421489392	117.048804648	124.181224816	174.172789424	151.619042006	181.002707578	199.336664622
NFKBIA	1312.438199	1859.573612	1291.885058	936.4103813	669.753879	902.7785162	1440.727293	1086.754761	1241.739119	1458.679671	1001.954769	1545.462679	1126.151129
NFKBIB	129.9276006	124.2100267	97.12995713	93.41610707	194.4520255	47.79302867	112.5748549	70.30059379	167.2824956	85.36832852	150.6882171	68.90723797	133.1102839
NFKBIE	116.8880592	182.3737448	105.6312872	131.6448012	105.5104937	173.7785493	79.764036	101.7084784	105.067661	158.2006603	16.00963562	114.6059563	117.7410026
NFKBIL1	32.13295532	49.13022441	90.17415551	17.96344162	20.29551481	65.75685035	170.3834035	184.05562	109.0004299	232.153048	150.1858545	227.5954939	147.0811132
NFRKB	572.55222533	492.722749493333	512.41863561	544.688920486667	521.603241056667	371.944181426667	196.849673833333	191.49423213	203.071233993333	182.972564603333	183.837518843333	213.470163563333	149.89920921
NFX1	266.7518124	229.4073107	341.5099609	232.8021375	224.0216728	269.0732197	146.0912372	194.0994667	173.8614567	164.3490011	153.9929312	123.5803676	147.7235043
NFYA	263.1197915	232.9871881	345.5526002	177.8752707	164.5418687	143.5393045	412.5373283	193.53142	198.3070976	272.5970434	207.048538	227.8297048	205.8676087
NFYB	2561.572228	2120.313679	2318.189735	1249.84385	1421.210925	1905.467771	1076.842163	1060.391431	1196.621243	1102.705267	737.7784603	1182.226723	905.4853552
NFYC	811.570025	771.8902514	960.592984	1385.875648	1103.915179	838.8023449	552.3590122	447.9427779	507.9462178	574.4132417	521.4428291	518.4508248	508.2144125
NGDN	253.80082715	239.02564475	230.330267383	220.34034211	186.547858248	218.502881085	197.02537497	144.461485807	212.015199635	250.77971143	153.9219442395	200.93940302	158.215658435
NGF	693.0633058	578.77403515	737.5829746	677.1109043	1137.417446	900.08803135	894.8798357	836.6959952	676.63392595	669.0101382	896.80649215	818.13197575	827.8818428
NGFR	353.287058	361.4106356	241.7537624	363.0173061	246.0170977	231.7849352	175.7441419	212.6302276	277.0651888	150.5926017	246.7923088	184.1580776	201.6919879
NHLH1	807.8292142	716.5391747	857.3250856	1183.242985	753.6602664	599.6689414	114.1336755	212.5976092	89.90645111	174.0283122	193.4190303	160.130166	158.9074729
NHLH2	10.038231371	20.207862145	8.034310049	8.2089741395	17.73552947	2.884934314	5.88870183	1.6295176265	8.989405713	7.961881867	15.76404089	31.863598515	9.8101209
NHP2	1191.272331	1179.383728	908.6961495	627.4379298	853.7409951	1016.660056	1233.872327	817.8122474	1195.201038	1230.839992	1030.58858	1040.843387	1449.098257
NHP2L1	773.0168073	1032.599899	871.7938428	705.3188031	676.9228891	727.1225454	809.3314278	666.0090858	792.1441768	709.9853629	562.2042595	734.726146	826.1898189
NID1	1518.303495	908.7598507	1234.486474	1610.493182	1269.586813	1123.194083	800.1151693	893.9619513	737.5371341	847.8095155	878.1663717	748.9511678	597.28431
NID2	3670.016982	1632.22482	2325.142157	3227.757844	4743.64662	3618.409037	4212.785995	1977.272132	2295.734956	4034.416333	8988.270637	1724.247533	7455.532335
NINJ1	33.100623	78.2927981	40.31035541	22.77637456	17.63821232	36.71188902	165.1505268	127.7841665	186.5383856	173.6879693	26.04065274	202.8915296	128.133825
NINL	116.4584835	126.2518789	135.2715746	87.79286927	43.12334561	65.32489111	103.1422871	144.6298063	95.54937709	118.9620853	34.57175083	75.15636768	80.80174137
NIPA2	91.66808476	52.30307732	79.92565918	119.3218552	83.08119243	109.1402305	43.01980034	72.89170058	48.26878333	48.36006173	69.59362457	52.57871784	58.42909443
NIPAL3	388.1483379	290.4036813	476.7783246	668.6810536	913.1627876	513.7753691	150.5223205	228.8287332	191.0991088	125.7304426	272.2499831	128.724738	210.0034107
NIPBL	213.5693986	200.243031	245.9020308	259.5887148	275.1460436	204.3170522	250.4682175	194.1212776	174.60005	193.0169751	227.9408738	218.7293551	229.5415374
NIPSNAP1	520.6169931	436.6470819	479.6431342	671.7419663	639.0025421	533.947934	652.6067126	747.784812	764.5246425	873.6718652	558.0718856	990.4257315	859.3390972
NISCH	978.1460209	1254.922813	1020.742299	1390.660272	1240.212943	1030.122402	857.3257507	1028.196073	836.2769952	747.7495301	709.7693718	934.1221509	1040.364196
NIT1	251.0774947	380.4897458	262.3328189	239.3183605	282.1077529	245.1780672	327.626425	325.5737943	382.5920199	232.2597733	356.7247636	358.1972945	336.8915542
NKG7	40.99147657	110.1873981	179.5931718	135.3524158	72.98513794	235.7555666	141.2905037	41.16160344	45.27712045	132.179432	206.3054463	45.90554598	50.85553106
NKRF	110.6357585	178.7072637	129.4515206	126.5594354	95.51681547	106.1313271	187.2900185	178.3185334	234.464633	201.1913188	122.2504117	121.6894062	175.1680538
NKTR	89.353404605	63.9275446725	89.900952635	96.53255269	75.9061715825	58.400953435	46.40553536425	48.96127357725	60.0742242675	58.05354769975	33.81044951725	32.64197756725	40.899386625
NKX2-1	70.206404735	93.130466605	90.45590522	81.47669989	96.368652095	82.884193655	34.071077685	34.6319919	49.495736665	22.37854336	22.77395748	51.022455135	32.35677193
NKX2-2	22.236951025	15.01026922	19.00590143	23.297791435	16.01613439	27.29565672	13.71325639	6.773623911	19.35202691	9.986655245	14.406283165	25.23626672	14.2606106005
NKX2-5	161.0603273	88.51244638	106.3406212	177.0686395	153.9621507	67.95199786	12.11801769	67.92622537	12.31397248	15.05006999	55.04958443	15.78858405	49.20319542
NKX2-8	57.31594335	67.8025338	66.1686453	93.13385791	68.75669809	121.3079658	37.55829216	54.00722282	56.6024422	53.79793636	39.53876452	86.29122499	30.63078519
NKX3-1	26.2079264	13.61113595	8.268181588	23.67759342	8.772163569	21.60326815	12.76620041	25.27547521	45.4201573	6.341117175	9.582827582	15.652375	19.1047054
NKX3-2	197.0947347	127.6824579	104.6502661	98.40120674	95.15690862	104.7114972	75.20836094	33.74232225	31.93526885	37.30962514	61.93164776	48.49654743	79.60863105
NLE1	36.76691892	25.73122754	29.80796585	31.15792678	23.24107508	25.08035985	21.31948628	14.27067828	23.62582616	19.09137005	88.46833954	26.81605162	23.97917423
NLGN1	33.84312222	127.2694193	107.3769811	62.50504707	57.15387963	104.1711498	46.45542441	26.73536858	101.8240553	40.6270653	60.40023002	39.71167134	45.75565172
NLGN4Y	14.44636726	6.713200784	9.788536755	14.93555114	6.839291743	62.17385584	5.732809598	2.537892791	46.85122354	5.395862547	17.50868557	4.449093348	4.489725201
NLRP1	11.06121909	41.73829447	36.75943983	15.22549763	81.20149426	67.80713668	60.08239114	57.0204704	29.02073468	35.44146066	7.065708089	27.14560306	43.3948563
NLRP3	35.95106548	27.476532	31.11873173	29.7170916	6.4595881	28.91027486	2.15687763	3.314729237	0.928772589	3.29681153	11.98830844	3.184802956	11.2124312
NMB	119.2939188	159.8535124	178.1615002	163.7314104	178.7272777	265.9644608	172.8407947	204.4143579	164.9188893	198.7500022	166.1083164	268.9150681	185.7020174
NMBR	9.539563458	8.795889077	6.608731793	12.19097917	11.05957136	12.69705235	55.6681592	4.928392974	4.75097272	4.143321231	6.986602235	7.067537603	4.422688321
NME1	1374.38690003333	1232.07526933333	1418.888483	896.024371033333	1191.06989613333	2000.195624	1261.37032533333	1357.63558333333	1033.1769391	1414.50216233333	1839.39167033333	1058.6197636	1947.71992233333
NME3	645.171182	634.37871545	690.5368173	783.23123375	699.26707965	810.16677505	787.54882845	749.49110745	735.89350475	584.26430915	681.25399665	634.8460799	617.25832335
NME4	1087.82688	655.1080761	714.804189	1569.943086	1022.583369	1241.726009	1209.565806	1019.777929	1115.666887	767.6022431	1621.345183	1114.218343	1415.607824
NME5	177.6818155	283.2122509	331.6771891	173.1951477	185.6099207	259.1181918	153.1977854	204.4039196	197.5604449	143.3231552	92.81829956	285.6579896	119.9139309
NME6	280.4224692	137.6690328	249.8116728	214.0047651	198.0802751	184.1972167	127.7023939	111.7611793	89.96060893	147.5734113	172.1869087	95.72087485	134.6674591
NMI	835.1255978	918.3481959	889.4535809	737.9382199	671.7985997	842.4859402	573.1387621	572.0765003	490.1180428	711.2421801	257.0804922	540.309572	353.2244419
NMNAT2	32.41499029	17.45487681	17.82277716	17.72472493	99.8767839	83.25603341	33.63350931	62.59314738	3.080246875	5.491238693	102.7634016	43.76701299	62.77867271
NMT1	495.0003988	474.197623	528.8253737	476.7356904	388.5553474	488.76505825	527.1617313	477.6100594	488.83559345	434.55261825	472.19020745	460.0141295	439.9700196
